"","mzmed","mzmin","mzmax","rtmed","rtmin","rtmax","npeaks","blank","sample","LCMS_1","LCMS_2","LCMSMS_1","LCMSMS_2","blank_median_I","sample_median_I","blank_RSD_I","sample_RSD_I","blank_coverage","sample_coverage","blank_RSD_RT","sample_RSD_RT","rsd_all_RT","grpid","blank_valid","sample_valid","all_sample_valid","mzmin_full","mzmax_full","rtmin_full","rtmax_full","mzmin_full.1","mzmax_full.1","rtmin_full.1","rtmax_full.1","xcmsIDx"
"556",373.202408013798,373.201920147185,373.20289588041,121.452846,121.071444,121.834248,2,2,0,9477833.23718698,9558414.49250447,NA,NA,9518123.86484573,NA,0.598642682955296,NA,1,0,0.444109709142777,NA,0.444109709142777,556,1,0,0,373.098175048828,373.243957519531,110.02419,133.54095,373.098175048828,373.243957519531,110.02419,133.54095,1
"557",373.233483318304,373.232803380415,373.234163256193,265.464102,265.414074,265.51413,2,2,0,7335090.41374045,7462269.21548237,NA,NA,7398679.81461141,NA,1.21547350862905,NA,1,0,0.0266515417961852,NA,0.0266515417961852,557,1,0,0,373.097808837891,373.243896484375,250.61481,277.109448,373.097808837891,373.243896484375,250.61481,277.109448,1
"558",373.23877215358,373.238719008399,373.238825298761,336.057951,336.045984,336.069918,2,2,0,10465967.4509391,10531416.43504,NA,NA,10498691.9429896,NA,0.440811300406161,NA,1,0,0.00503600454936908,NA,0.00503600454936908,558,1,0,0,373.207061767578,373.244049072266,322.634214,345.950658,373.207061767578,373.244049072266,322.634214,345.950658,1
"559",374.182008921844,374.113144916206,374.210524438073,77.0053014,48.8016432,107.36631,8,2,2,30148381.9442243,31363368.9993768,8588754.54084609,8273325.26226504,30755875.4718006,8431039.90155556,2.79337060829232,2.64548839139387,1,1,0.538107443788136,1.22665740934861,35.2929239516213,559,1,1,1,373.986175537109,374.122161865234,38.6530368,65.949288,373.986175537109,374.122161865234,38.6530368,65.949288,1
"560",374.22647571232,374.226354637029,374.22659678761,308.213433,307.89378,308.533086,2,2,0,49294226.9825362,49805073.8998641,NA,NA,49549650.4412002,NA,0.72901285109862,NA,1,0,0.146670313312811,NA,0.146670313312811,560,1,0,0,374.164733886719,374.239196777344,297.394398,344.254674,374.164733886719,374.239196777344,297.394398,344.254674,1
"561",375.186830437254,375.185469717141,375.188218332505,47.9258187,44.0067648,51.5947758,4,2,2,65404818.3829696,65457491.9183262,56491751.1600911,53175423.9183204,65431155.1506479,54833587.5392057,0.0569236687842937,4.2765713252176,1,1,0.639556257726497,0.205515634464761,8.82907853531882,561,1,1,1,375.053833007812,375.2236328125,32.2393878,60.608148,375.053833007812,375.2236328125,32.2393878,60.608148,1
"562",375.106895359243,375.106699019486,375.107091699,243.850593,243.731616,243.96957,2,2,0,3491815.51501671,3573684.70854801,NA,NA,3532750.11178236,NA,1.63867412311963,NA,1,0,0.0690008110870189,NA,0.0690008110870189,562,1,0,0,375.006439208984,375.144989013672,231.408348,255.733824,375.006439208984,375.144989013672,231.408348,255.733824,1
"563",376.114568908141,376.113027818842,376.173494954306,71.736882,41.783133,77.474424,6,2,2,49756865.6346145,47441003.1445869,42693369.605258,38957059.4900405,48598934.3896007,40825214.5476493,3.36954316295559,6.4714178439958,1,1,0.0862049324299359,0.189274365040835,4.36473709219689,563,1,1,1,376.107788085938,376.191009521484,60.92952,83.26317,376.107788085938,376.191009521484,60.92952,83.26317,1
"564",377.152630793378,377.139814219913,377.164089315371,52.9651791,32.5570242,73.381104,4,2,0,15485373.6864545,16339890.5472805,NA,NA,15912632.1168675,NA,3.79720125803565,NA,1,0,54.2736747072963,NA,54.2736747072963,564,1,0,0,377.091186523438,377.238739013672,19.0805778,43.772973,377.091186523438,377.238739013672,19.0805778,43.772973,1
"565",378.090247511164,378.090247511164,378.090247511164,69.479274,69.479274,69.479274,1,1,0,NA,10899992.9881515,NA,NA,10899992.9881515,NA,NA,NA,0.5,0,NA,NA,NA,565,1,0,0,378.016510009766,378.148559570312,60.92952,79.736292,378.016510009766,378.148559570312,60.92952,79.736292,1
"566",378.157560695921,378.157528872453,378.157592519389,164.630112,164.373576,164.886648,2,2,0,10016308.8089856,10058611.3838067,NA,NA,10037460.0963962,NA,0.298008034207605,NA,1,0,0.220370797316192,NA,0.220370797316192,566,1,0,0,378.150756835938,378.168670654297,151.803816,177.093096,378.150756835938,378.168670654297,151.803816,177.093096,1
"567",378.165522574727,378.165464496308,378.165580653145,333.373326,332.847042,333.89961,2,2,0,17406777.1037818,17124081.72887,NA,NA,17265429.4163259,NA,1.15778074086696,NA,1,0,0.223256605257005,NA,0.223256605257005,567,1,0,0,378.1650390625,378.201690673828,319.509918,344.587926,378.1650390625,378.201690673828,319.509918,344.587926,1
"568",378.095719355297,378.093993340406,378.112555459008,33.6069588,33.5293962,69.889116,3,2,0,21480309.2576329,18467079.4840404,NA,NA,19973694.3708366,NA,10.6674066731063,NA,1,0,0.163384027704393,NA,0.163384027704393,568,1,0,0,378.011352539062,378.149993896484,20.3967612,43.772973,378.011352539062,378.149993896484,20.3967612,43.772973,1
"569",378.678984469046,378.678912211979,378.679056726114,105.945264,105.562668,106.32786,2,2,0,1585917.42143247,1629537.95830982,NA,NA,1607727.68987114,NA,1.91850756936604,NA,1,0,0.510709428322993,NA,0.510709428322993,569,1,0,0,378.630615234375,378.679351806641,93.073428,117.88269,378.630615234375,378.679351806641,93.073428,117.88269,1
"570",378.962717777335,378.962673731187,378.962761823483,78.654006,78.538968,78.769044,2,2,0,1146708.17930992,888465.239911094,NA,NA,1017586.70961051,NA,17.9449408996653,NA,1,0,0.206840449790026,NA,0.206840449790026,570,1,0,0,378.961853027344,378.963409423828,68.311338,90.061668,378.961853027344,378.963409423828,68.311338,90.061668,1
"571",379.078437819198,379.068958300849,379.088700908576,36.2929989,33.8570268,38.7940218,4,2,2,6276228.98952389,6616339.00479785,5205804.82523149,5050560.84102225,6446283.99716087,5128182.83312687,3.7307400396197,2.14060374883013,1,1,0.158411557477739,0.257444120790885,7.6799210845416,571,1,1,1,378.983825683594,379.144683837891,20.8237068,46.2351402,378.983825683594,379.144683837891,20.8237068,46.2351402,1
"572",379.194000000996,379.193542818697,379.194470557327,182.944839,158.800698,206.513352,4,2,0,15990814.9714139,16543161.4321025,NA,NA,16266988.2017582,NA,2.40098488468269,NA,1,0,0.0871341294364634,NA,0.0871341294364634,572,1,0,0,379.142425537109,379.194580078125,195.147978,217.676058,379.142425537109,379.194580078125,195.147978,217.676058,1
"573",380.101374446329,380.100414721652,380.102334171006,41.1916035,41.149887,41.23332,2,2,0,6562815.88701489,6564038.91665924,NA,NA,6563427.40183706,NA,0.0131762340339391,NA,1,0,0.143223460758785,NA,0.143223460758785,573,1,0,0,379.985321044922,380.148956298828,27.423519,54.874638,379.985321044922,380.148956298828,27.423519,54.874638,1
"574",380.180683370212,380.180521031976,380.180845708448,320.17893,319.852392,320.505468,2,2,0,12086046.8276115,12520570.7546197,NA,NA,12303308.7911156,NA,2.49733482749929,NA,1,0,0.144230124146578,NA,0.144230124146578,574,1,0,0,380.110046386719,380.199951171875,307.89378,333.57042,380.110046386719,380.199951171875,307.89378,333.57042,1
"575",381.092108442454,381.042813860006,381.186030932442,53.4504378,36.7443906,109.439484,8,2,2,20904616.6219751,3499409.56616568,3070857.83953599,3118298.86139555,12202013.0940704,3094578.35046577,100.863192345692,1.08402064721553,1,1,37.8073610725525,1.50392432791663,25.2146123600073,575,1,1,1,380.952239990234,381.149627685547,25.9838958,46.5561408,380.952239990234,381.149627685547,25.9838958,46.5561408,1
"576",381.164019983454,381.163903283599,381.16413668331,275.577102,275.44089,275.713314,2,2,0,36297136.2937187,37250409.1908846,NA,NA,36773772.7423017,NA,1.83300673181128,NA,1,0,0.069901619677387,NA,0.069901619677387,576,1,0,0,381.152435302734,381.210144042969,262.394124,289.74675,381.152435302734,381.210144042969,262.394124,289.74675,1
"577",382.165576199027,382.155502144883,382.166076486137,50.7703548,43.056396,75.642732,6,2,2,32063354.8074359,32013039.7345449,24616177.823187,23911824.9455757,32038197.2709904,24264001.3843813,0.111049098475075,2.05264040426486,1,1,0.653388052934909,0.203840872667873,9.23515547275876,577,1,1,1,382.056243896484,382.171539306641,32.2393878,54.234018,382.056243896484,382.171539306641,32.2393878,54.234018,1
"578",383.147591231,382.980143674679,383.17247830156,67.586784,37.8964158,120.100074,7,2,1,8853584.01154967,9348616.67573322,NA,5324730.68649131,9101100.34364145,5324730.68649131,3.84613882427509,NA,1,0.5,0.095075145884495,NA,29.7435239951567,578,1,0,0,382.865356445312,383.0498046875,23.8289076,49.182402,382.865356445312,383.0498046875,23.8289076,49.182402,1
"579",383.175177255176,383.174745464446,383.175609045906,209.16726,209.046804,209.287716,2,2,0,22188510.1348726,23556728.514592,NA,NA,22872619.3247323,NA,4.22984565391476,NA,1,0,0.0814422433363613,NA,0.0814422433363613,579,1,0,0,383.168182373047,383.228210449219,195.920058,221.610918,383.168182373047,383.228210449219,195.920058,221.610918,1
"580",384.070849926854,384.07084732475,384.070852528957,131.244663,130.856058,131.633268,2,2,0,6225883.84493117,6230843.372489,NA,NA,6228363.60871008,NA,0.0563055689734592,NA,1,0,0.418737378605631,NA,0.418737378605631,580,1,0,0,384.01123046875,384.143829345703,118.513428,143.132082,384.01123046875,384.143829345703,118.513428,143.132082,1
"581",384.190477212039,384.190384014065,384.190570410013,321.6033,321.578208,321.628392,2,2,0,7012932.1158378,7643738.31938356,NA,NA,7328335.21761068,NA,6.0866121826667,NA,1,0,0.0110339187151086,NA,0.0110339187151086,581,1,0,0,384.152374267578,384.232238769531,308.571282,334.997796,384.152374267578,384.232238769531,308.571282,334.997796,1
"582",384.116541696942,384.098613270049,384.153035252408,66.196815,31.2905268,72.171048,6,2,2,34580217.9850455,36925547.7725565,12646721.8763839,12183157.5430446,35752882.878801,12414939.7097143,4.63850314529777,2.64028252480294,1,1,0.436686150560075,0.161469169653695,4.92670282133525,582,1,1,1,384.053100585938,384.139617919922,54.5542698,83.441172,384.053100585938,384.139617919922,54.5542698,83.441172,1
"583",384.965424548256,384.959997190076,384.972383929494,40.1620032,36.7443906,43.3414116,4,2,2,3157892.76614571,3338409.22787273,3687822.06570122,3512066.18273357,3248150.99700922,3599944.1242174,3.92975616960252,3.45222515660205,1,1,0.759301730965178,0.259050950802686,9.10839137643495,583,1,1,1,384.915191650391,384.984954833984,24.3143838,48.483009,384.915191650391,384.984954833984,24.3143838,48.483009,1
"584",385.128264149389,385.128243043908,385.12828525487,174.719058,174.306078,175.132038,2,2,0,15527248.031307,15842591.1483289,NA,NA,15684919.589818,NA,1.4216283046261,NA,1,0,0.334274877437141,NA,0.334274877437141,584,1,0,0,385.059906005859,385.166656494141,161.573934,186.679602,385.059906005859,385.166656494141,161.573934,186.679602,1
"585",385.255062411399,385.255004799645,385.255120023152,235.985088,235.914816,236.05536,2,2,0,8553894.29091469,8871240.11767098,NA,NA,8712567.20429284,NA,2.57555988744695,NA,1,0,0.042112667498332,NA,0.042112667498332,585,1,0,0,385.254455566406,385.255218505859,218.758926,252.659988,385.254455566406,385.255218505859,218.758926,252.659988,1
"586",385.243245102562,385.243238870805,385.24325133432,318.305748,318.15753,318.453966,2,2,0,25584235.343905,26902963.8203336,NA,NA,26243599.5821193,NA,3.55317815800613,NA,1,0,0.0658523784458317,NA,0.0658523784458317,586,1,0,0,385.192169189453,385.255523681641,305.118012,331.341594,385.192169189453,385.255523681641,305.118012,331.341594,1
"587",385.148059268408,385.147532755381,385.148585781434,72.375447,72.332784,72.41811,2,2,0,22888517.6352024,22610922.6742876,NA,NA,22749720.154745,NA,0.862820632301752,NA,1,0,0.0833633444937892,NA,0.0833633444937892,587,1,0,0,385.119110107422,385.215667724609,59.650395,86.85609,385.119110107422,385.215667724609,59.650395,86.85609,1
"588",386.084249273869,386.083681674024,386.084816873715,60.3348186,59.9690352,60.700602,2,2,0,14730758.4859044,15343302.6267468,NA,NA,15037030.5563256,NA,2.88044979454731,NA,1,0,0.857375321869187,NA,0.857375321869187,588,1,0,0,386.025115966797,386.140319824219,40.833402,72.652158,386.025115966797,386.140319824219,40.833402,72.652158,1
"589",386.25927025709,386.259211143859,386.259329370321,235.079397,234.981624,235.17717,2,2,0,1344519.69926914,1380362.03706942,NA,NA,1362440.86816928,NA,1.860217254508,NA,1,0,0.0588192348621304,NA,0.0588192348621304,589,1,0,0,386.252990722656,386.260375976562,218.758926,250.38363,386.252990722656,386.260375976562,218.758926,250.38363,1
"590",386.237996453319,386.237623326898,386.23836957974,318.135372,318.113214,318.15753,2,2,0,5450103.62749599,5774538.68294523,NA,NA,5612321.15522061,NA,4.0876176080799,NA,1,0,0.00984994026852487,NA,0.00984994026852487,590,1,0,0,386.150054931641,386.276031494141,304.432782,331.708722,386.150054931641,386.276031494141,304.432782,331.708722,1
"591",387.176589921293,387.172992766797,387.178664903941,46.5369288,42.7391448,50.0837946,4,2,2,8606326.85131003,9336394.88549322,5879294.6481803,5751395.50043588,8971360.86840162,5815345.07430809,5.75426699773858,1.55516746680447,1,1,0.657165209253972,0.209463407527644,8.79233857216366,591,1,1,1,387.051879882812,387.198150634766,31.6070118,55.5151452,387.051879882812,387.198150634766,31.6070118,55.5151452,1
"592",387.223076727298,387.223002952068,387.223150502527,231.325197,231.242046,231.408348,2,2,0,25843154.6439207,26282555.4211717,NA,NA,26062855.0325462,NA,1.19213059683911,NA,1,0,0.0508346144086009,NA,0.0508346144086009,592,1,0,0,387.222808837891,387.223205566406,216.821472,246.0678,387.222808837891,387.223205566406,216.821472,246.0678,1
"593",388.189289752091,388.186000143235,388.193098506599,56.7188844,53.9134032,60.003786,4,2,2,19804355.8697506,19796828.6882709,16028921.5232532,16498579.5168592,19800592.2790107,16263750.5200562,0.0268806154508937,2.04195429404626,1,1,0.536290580659147,1.05649206723775,5.5706547396678,593,1,1,1,388.126220703125,388.218414306641,42.7391448,65.674026,388.126220703125,388.218414306641,42.7391448,65.674026,1
"594",388.12350739105,388.10093672637,388.14585570807,163.028421,133.201806,192.499896,4,2,0,4813297.7468583,12650053.2162975,NA,NA,8731675.48157791,NA,63.4634549420959,NA,1,0,25.4903667954641,NA,25.4903667954641,594,1,0,0,388.075805664062,388.145263671875,121.506492,145.158762,388.075805664062,388.145263671875,121.506492,145.158762,1
"595",388.254452969781,388.254411572371,388.25449436719,95.95533,95.748174,96.162486,2,2,0,2634984.1848957,2725506.29974156,NA,NA,2680245.24231863,NA,2.38816956912069,NA,1,0,0.305311674429089,NA,0.305311674429089,595,1,0,0,388.253875732422,388.255218505859,84.53241,108.33042,388.253875732422,388.255218505859,84.53241,108.33042,1
"596",389.135873045808,389.076593750199,389.192586585614,39.7780878,36.347289,43.4560968,4,2,2,70079022.9347965,72658158.6274413,7048355.33936125,6596249.75631407,71368590.7811189,6822302.54783766,2.55535988298074,4.68590950552728,1,1,0.653388052934909,0.296036997505773,9.91150408043481,596,1,1,1,388.959899902344,389.127777099609,22.9577736,48.4095336,388.959899902344,389.127777099609,22.9577736,48.4095336,1
"597",389.202109324612,389.202074444564,389.20214420466,119.052411,118.829322,119.2755,2,2,0,48042859.0226333,48607618.0161381,NA,NA,48325238.5193857,NA,0.826369256063054,NA,1,0,0.265005544000485,NA,0.265005544000485,597,1,0,0,389.201751708984,389.202362060547,105.562668,132.530934,389.201751708984,389.202362060547,105.562668,132.530934,1
"598",390.131230655001,390.076553369284,390.185188446399,39.5588373,34.8182742,44.0895978,4,2,2,14870576.2864807,14997582.1169654,5592133.65511743,5146945.37824605,14934079.2017231,5369539.51668174,0.601354008994194,5.86261910360329,1,1,1.15764403301887,1.85540800531386,12.4086709535417,598,1,1,1,389.950225830078,390.137054443359,22.078281,46.926273,389.950225830078,390.137054443359,22.078281,46.926273,1
"599",390.198532707027,390.198387902549,390.198677511505,131.916972,131.527314,132.30663,2,2,0,24868977.6596409,25447750.9941693,NA,NA,25158364.3269051,NA,1.62671366189476,NA,1,0,0.417732168903309,NA,0.417732168903309,599,1,0,0,390.195373535156,390.207183837891,117.88269,143.446698,390.195373535156,390.207183837891,117.88269,143.446698,1
"600",390.140763018319,390.140724903324,390.140801133314,324.593931,324.393588,324.794274,2,2,0,6112944.94520886,6383536.56990514,NA,NA,6248240.757557,NA,3.0622567244005,NA,1,0,0.087286840777845,NA,0.087286840777845,600,1,0,0,390.139007568359,390.141998291016,305.408094,335.69847,390.139007568359,390.141998291016,305.408094,335.69847,1
"601",390.270665345095,390.270466018212,390.270864671977,184.912806,184.855704,184.969908,2,2,0,1100164.0299448,1152324.48003926,NA,NA,1126244.25499203,NA,3.27486757939482,NA,1,0,0.0436716226341993,NA,0.0436716226341993,601,1,0,0,390.269104003906,390.306549072266,171.949326,197.91033,390.269104003906,390.306549072266,171.949326,197.91033,1
"602",391.135494442665,391.127245339095,391.137369895565,35.5573653,31.923024,40.1901702,4,2,2,39508001.23888,39793138.8983791,34808383.9606786,38440269.4610615,39650570.0686295,36624326.7108701,0.508499051223064,7.01209031387225,1,1,0.87543362316834,2.49980654656249,11.9984326760816,602,1,1,1,390.956329345703,391.1455078125,17.7955092,44.0067648,390.956329345703,391.1455078125,17.7955092,44.0067648,1
"603",391.699457043682,391.699423345902,391.699490741462,295.235169,294.912504,295.557834,2,2,0,2680984.86445956,2595784.3914308,NA,NA,2638384.62794518,NA,2.28343629661991,NA,1,0,0.154560590003122,NA,0.154560590003122,603,1,0,0,391.698944091797,391.699859619141,279.902136,309.58791,391.698944091797,391.699859619141,279.902136,309.58791,1
"604",392.127389985128,392.118373977638,392.135763551296,38.8043727,35.7968838,41.6846646,4,2,2,17269788.5939143,17550625.2589925,16496587.6870707,17143434.4290692,17410206.9264534,16820011.0580699,1.14060396364914,2.71931876903352,1,1,1.39539025154767,1.00151399679987,7.86000858418997,604,1,1,1,392.054870605469,392.177185058594,23.012628,49.4392668,392.054870605469,392.177185058594,23.012628,49.4392668,1
